idx,person,vowel_type,pitch_praat,f1_mean_praat,f2_mean_praat,f3_mean_praat,f4_mean_praat,f1_median_praat,f2_median_praat,f3_median_praat,f4_median_praat
68673,MAFM0,ay,142.90253189703355,543.0115411457638,1508.3652578295241,2174.2273619332777,3134.5114613942533,527.8275182659256,1501.522136902577,2244.070313338493,3104.424130608526
68674,MAFM0,ix,142.90253189703355,543.0115411457638,1508.3652578295241,2174.2273619332777,3134.5114613942533,527.8275182659256,1501.522136902577,2244.070313338493,3104.424130608526
68675,MAFM0,iy,142.90253189703355,543.0115411457638,1508.3652578295241,2174.2273619332777,3134.5114613942533,527.8275182659256,1501.522136902577,2244.070313338493,3104.424130608526
68676,MAFM0,aa,148.21754341398858,585.0613018003007,1426.1317280142039,2238.059817440922,3118.5017340035006,583.215001521562,1430.8584438839953,2284.021024193316,3121.137280098685
68677,MAFM0,aa,148.21754341398858,585.0613018003007,1426.1317280142039,2238.059817440922,3118.5017340035006,583.215001521562,1430.8584438839953,2284.021024193316,3121.137280098685
68678,MAFM0,ax,148.21754341398858,585.0613018003007,1426.1317280142039,2238.059817440922,3118.5017340035006,583.215001521562,1430.8584438839953,2284.021024193316,3121.137280098685
68679,MAFM0,ao,148.21754341398858,585.0613018003007,1426.1317280142039,2238.059817440922,3118.5017340035006,583.215001521562,1430.8584438839953,2284.021024193316,3121.137280098685
68680,MAFM0,ix,148.21754341398858,585.0613018003007,1426.1317280142039,2238.059817440922,3118.5017340035006,583.215001521562,1430.8584438839953,2284.021024193316,3121.137280098685
68681,MAFM0,ix,148.21754341398858,585.0613018003007,1426.1317280142039,2238.059817440922,3118.5017340035006,583.215001521562,1430.8584438839953,2284.021024193316,3121.137280098685
68682,MAFM0,ey,148.21754341398858,585.0613018003007,1426.1317280142039,2238.059817440922,3118.5017340035006,583.215001521562,1430.8584438839953,2284.021024193316,3121.137280098685
68683,MAFM0,ix,148.21754341398858,585.0613018003007,1426.1317280142039,2238.059817440922,3118.5017340035006,583.215001521562,1430.8584438839953,2284.021024193316,3121.137280098685
68684,MAFM0,eh,148.21754341398858,585.0613018003007,1426.1317280142039,2238.059817440922,3118.5017340035006,583.215001521562,1430.8584438839953,2284.021024193316,3121.137280098685
68685,MAFM0,iy,148.21754341398858,585.0613018003007,1426.1317280142039,2238.059817440922,3118.5017340035006,583.215001521562,1430.8584438839953,2284.021024193316,3121.137280098685
68686,MAFM0,ax,148.21754341398858,585.0613018003007,1426.1317280142039,2238.059817440922,3118.5017340035006,583.215001521562,1430.8584438839953,2284.021024193316,3121.137280098685
68687,MAFM0,ah,148.21754341398858,585.0613018003007,1426.1317280142039,2238.059817440922,3118.5017340035006,583.215001521562,1430.8584438839953,2284.021024193316,3121.137280098685
68688,MAFM0,ey,148.21754341398858,585.0613018003007,1426.1317280142039,2238.059817440922,3118.5017340035006,583.215001521562,1430.8584438839953,2284.021024193316,3121.137280098685
68689,MAFM0,axr,148.21754341398858,585.0613018003007,1426.1317280142039,2238.059817440922,3118.5017340035006,583.215001521562,1430.8584438839953,2284.021024193316,3121.137280098685
68690,MAFM0,ax,151.00550093335968,544.7292909417491,1446.2952601753693,2362.819506214887,3288.826385259298,531.2081499805306,1340.0989295502832,2343.890045913408,3330.680552008502
68691,MAFM0,uw,151.00550093335968,544.7292909417491,1446.2952601753693,2362.819506214887,3288.826385259298,531.2081499805306,1340.0989295502832,2343.890045913408,3330.680552008502
68692,MAFM0,eh,151.00550093335968,544.7292909417491,1446.2952601753693,2362.819506214887,3288.826385259298,531.2081499805306,1340.0989295502832,2343.890045913408,3330.680552008502
68693,MAFM0,uw,151.00550093335968,544.7292909417491,1446.2952601753693,2362.819506214887,3288.826385259298,531.2081499805306,1340.0989295502832,2343.890045913408,3330.680552008502
68694,MAFM0,aa,151.00550093335968,544.7292909417491,1446.2952601753693,2362.819506214887,3288.826385259298,531.2081499805306,1340.0989295502832,2343.890045913408,3330.680552008502
68695,MAFM0,iy,151.00550093335968,544.7292909417491,1446.2952601753693,2362.819506214887,3288.826385259298,531.2081499805306,1340.0989295502832,2343.890045913408,3330.680552008502
68696,MAFM0,ix,151.00550093335968,544.7292909417491,1446.2952601753693,2362.819506214887,3288.826385259298,531.2081499805306,1340.0989295502832,2343.890045913408,3330.680552008502
68697,MAFM0,ih,151.00550093335968,544.7292909417491,1446.2952601753693,2362.819506214887,3288.826385259298,531.2081499805306,1340.0989295502832,2343.890045913408,3330.680552008502
68698,MAFM0,aa,151.00550093335968,544.7292909417491,1446.2952601753693,2362.819506214887,3288.826385259298,531.2081499805306,1340.0989295502832,2343.890045913408,3330.680552008502
68699,MAFM0,ax,151.00550093335968,544.7292909417491,1446.2952601753693,2362.819506214887,3288.826385259298,531.2081499805306,1340.0989295502832,2343.890045913408,3330.680552008502
68700,MAFM0,ey,151.00550093335968,544.7292909417491,1446.2952601753693,2362.819506214887,3288.826385259298,531.2081499805306,1340.0989295502832,2343.890045913408,3330.680552008502
68701,MAFM0,ax,151.00550093335968,544.7292909417491,1446.2952601753693,2362.819506214887,3288.826385259298,531.2081499805306,1340.0989295502832,2343.890045913408,3330.680552008502
68702,MAFM0,uh,151.00550093335968,544.7292909417491,1446.2952601753693,2362.819506214887,3288.826385259298,531.2081499805306,1340.0989295502832,2343.890045913408,3330.680552008502
68703,MAFM0,aa,139.51207997928685,573.2916835960195,1327.1778191028295,2255.141865596427,3137.8995493858656,564.0727972824704,1319.7515696417113,2249.5532850948653,3171.462443247687
68704,MAFM0,ow,139.51207997928685,573.2916835960195,1327.1778191028295,2255.141865596427,3137.8995493858656,564.0727972824704,1319.7515696417113,2249.5532850948653,3171.462443247687
68705,MAFM0,ey,139.51207997928685,573.2916835960195,1327.1778191028295,2255.141865596427,3137.8995493858656,564.0727972824704,1319.7515696417113,2249.5532850948653,3171.462443247687
68706,MAFM0,ix,139.51207997928685,573.2916835960195,1327.1778191028295,2255.141865596427,3137.8995493858656,564.0727972824704,1319.7515696417113,2249.5532850948653,3171.462443247687
68707,MAFM0,ax,139.51207997928685,573.2916835960195,1327.1778191028295,2255.141865596427,3137.8995493858656,564.0727972824704,1319.7515696417113,2249.5532850948653,3171.462443247687
68708,MAFM0,ix,139.51207997928685,573.2916835960195,1327.1778191028295,2255.141865596427,3137.8995493858656,564.0727972824704,1319.7515696417113,2249.5532850948653,3171.462443247687
68709,MAFM0,ae,139.51207997928685,573.2916835960195,1327.1778191028295,2255.141865596427,3137.8995493858656,564.0727972824704,1319.7515696417113,2249.5532850948653,3171.462443247687
68710,MAFM0,ix,139.51207997928685,573.2916835960195,1327.1778191028295,2255.141865596427,3137.8995493858656,564.0727972824704,1319.7515696417113,2249.5532850948653,3171.462443247687
68711,MAFM0,ey,139.51207997928685,573.2916835960195,1327.1778191028295,2255.141865596427,3137.8995493858656,564.0727972824704,1319.7515696417113,2249.5532850948653,3171.462443247687
68712,MAFM0,eh,139.51207997928685,573.2916835960195,1327.1778191028295,2255.141865596427,3137.8995493858656,564.0727972824704,1319.7515696417113,2249.5532850948653,3171.462443247687
68713,MAFM0,ax,139.51207997928685,573.2916835960195,1327.1778191028295,2255.141865596427,3137.8995493858656,564.0727972824704,1319.7515696417113,2249.5532850948653,3171.462443247687
68714,MAFM0,ey,144.89331634461502,558.4852013279365,1370.9780045292212,2211.596511934806,3182.0341617196073,545.1770169505768,1363.50033302267,2286.0577402929753,3249.263892751373
68715,MAFM0,ix,144.89331634461502,558.4852013279365,1370.9780045292212,2211.596511934806,3182.0341617196073,545.1770169505768,1363.50033302267,2286.0577402929753,3249.263892751373
68716,MAFM0,ux,144.89331634461502,558.4852013279365,1370.9780045292212,2211.596511934806,3182.0341617196073,545.1770169505768,1363.50033302267,2286.0577402929753,3249.263892751373
68717,MAFM0,ow,144.89331634461502,558.4852013279365,1370.9780045292212,2211.596511934806,3182.0341617196073,545.1770169505768,1363.50033302267,2286.0577402929753,3249.263892751373
68718,MAFM0,er,144.89331634461502,558.4852013279365,1370.9780045292212,2211.596511934806,3182.0341617196073,545.1770169505768,1363.50033302267,2286.0577402929753,3249.263892751373
68719,MAFM0,axr,144.89331634461502,558.4852013279365,1370.9780045292212,2211.596511934806,3182.0341617196073,545.1770169505768,1363.50033302267,2286.0577402929753,3249.263892751373
68720,MAFM0,ax,144.89331634461502,558.4852013279365,1370.9780045292212,2211.596511934806,3182.0341617196073,545.1770169505768,1363.50033302267,2286.0577402929753,3249.263892751373
68721,MAFM0,eh,144.89331634461502,558.4852013279365,1370.9780045292212,2211.596511934806,3182.0341617196073,545.1770169505768,1363.50033302267,2286.0577402929753,3249.263892751373
68722,MAFM0,axr,144.89331634461502,558.4852013279365,1370.9780045292212,2211.596511934806,3182.0341617196073,545.1770169505768,1363.50033302267,2286.0577402929753,3249.263892751373
68723,MAFM0,eh,144.89331634461502,558.4852013279365,1370.9780045292212,2211.596511934806,3182.0341617196073,545.1770169505768,1363.50033302267,2286.0577402929753,3249.263892751373
68724,MAFM0,axr,144.89331634461502,558.4852013279365,1370.9780045292212,2211.596511934806,3182.0341617196073,545.1770169505768,1363.50033302267,2286.0577402929753,3249.263892751373
68725,MAFM0,ih,144.89331634461502,558.4852013279365,1370.9780045292212,2211.596511934806,3182.0341617196073,545.1770169505768,1363.50033302267,2286.0577402929753,3249.263892751373
68726,MAFM0,axr,144.89331634461502,558.4852013279365,1370.9780045292212,2211.596511934806,3182.0341617196073,545.1770169505768,1363.50033302267,2286.0577402929753,3249.263892751373
68727,MBAR0,iy,125.81174478194428,504.39945983331125,1439.405775853388,2053.6986865964514,3478.7171472599043,495.04894637890175,1416.304467316157,2021.8347857692315,3485.321698279178
68728,MBAR0,eh,125.81174478194428,504.39945983331125,1439.405775853388,2053.6986865964514,3478.7171472599043,495.04894637890175,1416.304467316157,2021.8347857692315,3485.321698279178
68729,MBAR0,axr,125.81174478194428,504.39945983331125,1439.405775853388,2053.6986865964514,3478.7171472599043,495.04894637890175,1416.304467316157,2021.8347857692315,3485.321698279178
68730,MBAR0,aa,125.81174478194428,504.39945983331125,1439.405775853388,2053.6986865964514,3478.7171472599043,495.04894637890175,1416.304467316157,2021.8347857692315,3485.321698279178
68731,MBAR0,ux,125.81174478194428,504.39945983331125,1439.405775853388,2053.6986865964514,3478.7171472599043,495.04894637890175,1416.304467316157,2021.8347857692315,3485.321698279178
68732,MBAR0,iy,125.81174478194428,504.39945983331125,1439.405775853388,2053.6986865964514,3478.7171472599043,495.04894637890175,1416.304467316157,2021.8347857692315,3485.321698279178
68733,MBAR0,iy,125.81174478194428,504.39945983331125,1439.405775853388,2053.6986865964514,3478.7171472599043,495.04894637890175,1416.304467316157,2021.8347857692315,3485.321698279178
68734,MBAR0,aa,125.81174478194428,504.39945983331125,1439.405775853388,2053.6986865964514,3478.7171472599043,495.04894637890175,1416.304467316157,2021.8347857692315,3485.321698279178
68735,MBAR0,ao,125.81174478194428,504.39945983331125,1439.405775853388,2053.6986865964514,3478.7171472599043,495.04894637890175,1416.304467316157,2021.8347857692315,3485.321698279178
68736,MBAR0,axr,125.81174478194428,504.39945983331125,1439.405775853388,2053.6986865964514,3478.7171472599043,495.04894637890175,1416.304467316157,2021.8347857692315,3485.321698279178
